t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
4934.34,100,50,45851,81920,351.52,400.00,1410,49
4944.37,100,51,45851,81920,335.27,400.00,1410,49
4954.4,100,58,45851,81920,274.72,400.00,1410,43
4964.42,100,61,45851,81920,266.80,400.00,1410,42
4974.46,100,44,45851,81920,383.77,400.00,1395,50
4984.49,100,49,45851,81920,296.00,400.00,1410,47
4994.51,100,50,45851,81920,344.25,400.00,1410,49
5004.54,100,58,45851,81920,276.73,400.00,1410,44
5014.57,100,66,45851,81920,297.59,400.00,1410,44
5024.6,100,55,45851,81920,351.23,400.00,1410,49
5034.63,100,50,45851,81920,334.59,400.00,1410,48
5044.66,98,75,45851,81920,331.33,400.00,1410,49
5054.69,100,49,45851,81920,256.10,400.00,1410,45
5064.72,100,61,45851,81920,90.68,400.00,1410,41
5074.75,100,67,45851,81920,301.17,400.00,1410,44
5084.78,100,37,45851,81920,303.58,400.00,1395,51
5094.81,100,49,45851,81920,327.20,400.00,1410,49
5104.83,100,60,45851,81920,317.48,400.00,1395,49
5114.86,100,56,45851,81920,266.26,400.00,1410,44
5124.89,100,61,45851,81920,275.49,400.00,1410,43
5134.92,100,57,45851,81920,294.47,400.00,1395,49
5144.94,98,79,45851,81920,352.82,400.00,1410,48
5154.97,100,50,45851,81920,347.35,400.00,1410,49
5165.0,100,53,45851,81920,264.79,400.00,1410,44
5175.03,100,60,45851,81920,280.58,400.00,1410,44
5185.06,100,50,45851,81920,349.89,400.00,1410,47
5195.09,100,51,45851,81920,349.35,400.00,1410,49
5205.12,100,51,45851,81920,358.10,400.00,1410,49
5215.14,100,51,45851,81920,312.48,400.00,1410,49
5225.17,100,57,45851,81920,274.72,400.00,1410,44
5235.2,100,63,45851,81920,285.24,400.00,1410,44
5245.24,100,44,45851,81920,383.77,400.00,1350,52
5255.27,100,49,45851,81920,268.26,400.00,1395,47
5265.3,98,69,45851,81920,321.41,400.00,1410,50
5275.33,100,53,45851,81920,263.42,400.00,1410,44
5285.36,100,61,45851,81920,278.89,400.00,1410,44
5295.38,100,54,45851,81920,353.44,400.00,1410,49
5305.41,98,79,45851,81920,314.49,400.00,1410,51
5315.44,100,51,45851,81920,363.77,400.00,1410,53
5325.47,93,48,45851,81920,256.36,400.00,1410,50
5335.5,100,59,45851,81920,281.62,400.00,1410,48
5345.53,100,61,45851,81920,271.81,400.00,1410,48
5355.55,100,45,45851,81920,369.42,400.00,1410,57
5365.58,100,51,45851,81920,345.02,400.00,1410,55
5375.61,100,50,45851,81920,360.33,400.00,1410,56
5385.63,100,57,45851,81920,273.72,400.00,1410,50
5395.66,100,62,45851,81920,283.73,400.00,1410,50
5405.69,100,44,45851,81920,410.27,400.00,1410,58
5415.72,98,79,45851,81920,348.70,400.00,1410,55
5425.74,100,51,45851,81920,369.58,400.00,1410,57
5435.77,100,53,45851,81920,262.04,400.00,1410,50
5445.8,100,60,45851,81920,283.19,400.00,1410,50
5455.83,100,49,45851,81920,347.33,400.00,1395,54
5465.85,96,48,45851,81920,363.85,400.00,1410,56
5475.88,98,48,45851,81920,366.16,400.00,1410,57
5485.91,96,47,45851,81920,353.04,400.00,1395,55
5495.94,100,59,45851,81920,280.77,400.00,1410,50
5505.97,100,64,45851,81920,293.65,400.00,1410,50
5516.0,100,37,45851,81920,359.78,400.00,1395,55
5526.02,100,50,45851,81920,330.14,400.00,1410,54
5536.05,96,48,45851,81920,363.85,400.00,1410,55
5546.08,100,54,45851,81920,265.82,400.00,1410,49
5556.11,100,60,45851,81920,286.46,400.00,1410,48
5566.14,100,54,45851,81920,368.04,400.00,1410,53
5576.17,100,50,45851,81920,328.55,400.00,1410,53
5586.2,100,50,45851,81920,330.72,400.00,1410,53
5596.22,93,47,45851,81920,348.54,400.00,1410,49
5606.26,100,58,45851,81920,270.85,400.00,1410,46
5616.29,100,60,45851,81920,274.10,400.00,1410,45
5626.31,100,36,45851,81920,306.28,400.00,1395,53
5636.34,100,50,45851,81920,339.94,400.00,1410,51
5646.37,96,48,45851,81920,358.88,400.00,1410,52
5656.4,100,56,45851,81920,275.78,400.00,1410,46
5666.43,100,62,45851,81920,278.93,400.00,1410,46
5676.46,100,49,45851,81920,370.54,400.00,1350,53
5686.49,100,47,45851,81920,286.13,400.00,1410,51
5696.52,96,47,45851,81920,288.29,400.00,1395,50
5706.55,100,52,45851,81920,263.42,400.00,1410,46
5716.58,100,62,45851,81920,290.67,400.00,1410,46
5726.61,100,55,45851,81920,317.48,400.00,1365,48
5736.7,100,46,45851,81920,325.61,400.00,1395,50
5746.72,96,47,45851,81920,360.09,400.00,1410,51
5756.75,100,49,45851,81920,341.43,400.00,1410,51
5766.78,100,55,45851,81920,268.43,400.00,1410,45
5776.81,45,28,45851,81920,291.29,400.00,1410,44
5786.84,100,54,45851,81920,330.96,400.00,1395,49
5796.87,100,50,45851,81920,324.64,400.00,1410,50
5806.9,100,49,45851,81920,479.63,400.00,1395,48
5816.93,100,49,45851,81920,250.22,400.00,1410,46
5826.96,100,59,45851,81920,274.08,400.00,1410,45
5836.99,100,55,45851,81920,245.67,400.00,1410,43
5847.01,100,46,45851,81920,392.50,400.00,1395,53
5857.04,100,50,45851,81920,344.64,400.00,1410,50
5867.07,100,51,45851,81920,319.15,400.00,1410,50
5877.1,100,57,45851,81920,277.55,400.00,1410,45
5887.13,100,66,45851,81920,299.39,400.00,1410,45
5897.16,100,49,45851,81920,326.22,400.00,1410,50
5907.19,96,47,45851,81920,373.54,400.00,1380,50
5917.22,100,50,45851,81920,327.73,400.00,1410,50
5927.25,100,52,45851,81920,262.04,400.00,1410,45
5937.28,100,58,45851,81920,267.49,400.00,1410,44
5947.31,100,54,45851,81920,341.83,400.00,1410,48
5957.34,100,60,45851,81920,341.13,400.00,1410,49
5967.37,100,50,45851,81920,312.65,400.00,1410,49
5977.4,96,47,45851,81920,360.66,400.00,1410,49
5987.43,100,56,45851,81920,262.88,400.00,1410,43
5997.46,100,61,45851,81920,271.69,400.00,1410,43
6007.48,100,54,45851,81920,358.22,400.00,1410,48
6017.51,100,49,45851,81920,314.41,400.00,1410,48
6027.54,100,50,45851,81920,355.40,400.00,1410,48
6037.57,100,51,45851,81920,253.46,400.00,1410,44
6047.6,100,62,45851,81920,280.58,400.00,1410,43
6057.63,100,68,45851,81920,301.99,400.00,1410,44
6067.65,100,45,45851,81920,371.89,400.00,1410,51
6077.68,100,48,45851,81920,327.35,400.00,1410,47
6087.71,100,50,45851,81920,363.17,400.00,1410,49
6097.74,100,56,45851,81920,258.81,400.00,1410,43
6107.77,100,61,45851,81920,271.69,400.00,1410,42
6117.8,100,44,45851,81920,345.88,400.00,1395,48
6127.82,96,48,45851,81920,368.71,400.00,1365,50
6137.85,100,50,45851,81920,341.26,400.00,1410,48
6147.88,100,55,45851,81920,262.81,400.00,1410,43
6157.91,100,60,45851,81920,272.30,400.00,1410,43
6167.94,100,54,45851,81920,350.70,400.00,1410,48
6177.97,100,59,45851,81920,359.58,400.00,1410,48
6188.0,100,50,45851,81920,344.93,400.00,1410,48
6198.03,100,49,45851,81920,249.28,400.00,1410,44
6208.06,100,55,45851,81920,262.79,400.00,1410,42
6218.09,100,56,45851,81920,356.23,400.00,1410,45
6228.11,52,32,45851,81920,357.27,400.00,1410,49
6238.14,98,63,45851,81920,357.93,400.00,1410,46
6248.17,98,79,45851,81920,339.43,400.00,1410,48
6258.2,100,59,45851,81920,273.78,400.00,1410,43
6268.23,39,25,45851,81920,279.55,400.00,1410,42
6278.26,100,49,45851,81920,344.94,400.00,1380,49
6288.29,98,74,45851,81920,396.37,400.00,1410,48
6298.32,100,50,45851,81920,338.77,400.00,1410,49
6308.34,100,55,45851,81920,261.23,400.00,1410,43
6318.37,100,63,45851,81920,285.40,400.00,1410,43
6328.4,100,55,45851,81920,353.64,400.00,1410,47
6338.43,100,51,45851,81920,317.27,400.00,1410,48
6348.46,100,54,45851,81920,325.61,400.00,1410,49
6358.49,100,50,45851,81920,221.97,400.00,1410,45
6368.53,100,58,45851,81920,268.46,400.00,1410,43
6378.56,100,63,45851,81920,281.97,400.00,1410,43
6388.59,100,44,45851,81920,355.29,400.00,1410,51
6398.62,100,50,45851,81920,317.56,400.00,1410,48
6408.65,100,50,45851,81920,353.77,400.00,1410,49
6418.68,100,58,45851,81920,277.55,400.00,1410,44
6428.71,100,66,45851,81920,298.23,400.00,1410,44
6438.74,100,61,45851,81920,377.53,400.00,1410,50
6448.77,95,64,45851,81920,277.16,400.00,1410,48
6458.8,98,78,45851,81920,364.62,400.00,1410,50
6468.82,100,53,45851,81920,263.33,400.00,1410,45
6478.85,100,64,45851,81920,293.94,400.00,1410,45
6488.88,85,42,45851,81920,359.57,400.00,1410,46
6498.91,15,14,45851,81920,362.82,400.00,1410,49
6508.95,100,51,45851,81920,331.49,400.00,1410,51
6518.97,100,50,45851,81920,329.61,400.00,1410,51
6529.0,100,59,45851,81920,274.32,400.00,1410,45
6539.03,100,65,45851,81920,288.54,400.00,1410,45
6549.06,100,49,45851,81920,407.34,400.00,1380,53
6559.09,96,54,45851,81920,288.83,400.00,1410,51
6569.12,100,50,45851,81920,371.51,400.00,1410,52
6579.15,100,53,45851,81920,256.86,400.00,1410,46
6589.18,100,58,45851,81920,268.84,400.00,1410,45
6599.21,100,55,45851,81920,364.83,400.00,1410,51
6609.24,100,51,45851,81920,336.61,400.00,1410,51
6619.27,100,50,45851,81920,295.29,400.00,1410,51
6629.29,100,53,45851,81920,263.33,400.00,1410,47
6639.32,100,60,45851,81920,280.58,400.00,1410,47
6649.35,100,49,45851,81920,355.94,400.00,1410,51
6659.39,100,50,45851,81920,373.77,400.00,1410,52
6669.42,95,47,45851,81920,438.84,400.00,1410,54
6679.45,100,50,45851,81920,351.76,400.00,1410,54
6689.48,100,58,45851,81920,272.64,400.00,1410,47
6699.51,100,61,45851,81920,279.22,400.00,1410,47
6709.54,100,45,45851,81920,390.39,400.00,1410,56
6719.57,96,48,45851,81920,366.89,400.00,1410,55
6729.6,100,58,45851,81920,385.20,400.00,1410,53
6739.62,100,56,45851,81920,271.57,400.00,1410,47
6749.65,100,56,45851,81920,253.99,400.00,1410,45
6759.68,100,39,45851,81920,384.75,400.00,1395,54
6769.71,100,51,45851,81920,302.22,400.00,1410,51
6779.74,100,50,45851,81920,340.47,400.00,1410,51
6789.76,100,53,45851,81920,261.77,400.00,1410,46
6799.79,100,60,45851,81920,272.43,400.00,1410,46
6809.82,100,53,45851,81920,334.09,400.00,1410,51
6819.85,100,51,45851,81920,356.58,400.00,1410,52
6829.88,98,64,45851,81920,265.62,400.00,1410,50
6839.9,100,50,45851,81920,256.47,400.00,1410,46
6849.93,100,58,45851,81920,270.13,400.00,1410,45
6859.96,0,0,45851,81920,87.81,400.00,1410,39
6869.99,100,38,45851,81920,380.91,400.00,1410,54
6880.02,100,49,45851,81920,324.11,400.00,1410,51
6890.05,100,50,45851,81920,338.99,400.00,1410,50
6900.08,100,56,45851,81920,270.63,400.00,1410,45
6910.11,94,58,45851,81920,281.93,400.00,1410,44
6920.14,100,50,45851,81920,369.24,400.00,1410,52
6930.16,98,78,45851,81920,363.24,400.00,1410,50
6940.19,100,50,45851,81920,361.89,400.00,1410,51
6950.22,100,53,45851,81920,268.24,400.00,1410,45
6960.25,100,61,45851,81920,282.49,400.00,1410,45
6970.28,100,49,45851,81920,350.82,400.00,1410,49
6980.31,96,48,45851,81920,365.33,400.00,1395,51
6990.35,98,78,45851,81920,343.65,400.00,1410,50
7000.38,100,51,45851,81920,318.55,400.00,1410,50
7010.4,100,56,45851,81920,266.06,400.00,1410,44
7020.43,100,62,45851,81920,271.40,400.00,1410,43
7030.46,100,44,45851,81920,471.35,400.00,1395,51
7040.49,100,52,45851,81920,332.17,400.00,1410,50
7050.52,100,50,45851,81920,321.94,400.00,1410,49
7060.55,100,57,45851,81920,272.75,400.00,1410,44
7070.58,100,64,45851,81920,287.24,400.00,1410,44
7080.61,100,54,45851,81920,331.40,400.00,1380,49
7090.63,98,68,45851,81920,356.88,400.00,1410,50
7100.67,100,51,45851,81920,356.36,400.00,1410,50
7110.7,100,52,45851,81920,260.48,400.00,1410,45
7120.73,100,58,45851,81920,261.52,400.00,1410,43
7130.75,100,48,45851,81920,365.44,400.00,1395,48
7140.78,100,50,45851,81920,351.88,400.00,1410,50
7150.81,100,50,45851,81920,292.72,400.00,1410,48
7160.84,100,50,45851,81920,256.40,400.00,1410,45
7170.87,100,57,45851,81920,257.97,400.00,1410,43
7180.9,0,0,45851,81920,87.51,400.00,1410,38
7190.93,100,37,45851,81920,351.76,400.00,1410,52
7200.95,100,50,45851,81920,313.35,400.00,1410,49
7210.98,96,48,45851,81920,361.97,400.00,1410,51
7221.01,100,55,45851,81920,259.33,400.00,1410,44
7231.04,100,59,45851,81920,268.46,400.00,1410,43
7241.07,100,36,45851,81920,386.87,400.00,1335,53
7251.1,100,51,45851,81920,337.56,400.00,1410,49
7261.13,100,49,45851,81920,369.77,400.00,1395,49
7271.16,91,50,45851,81920,258.00,400.00,1410,43
7281.19,100,65,45851,81920,289.36,400.00,1410,45
7291.22,100,49,45851,81920,351.36,400.00,1410,49
7301.24,100,50,45851,81920,349.11,400.00,1410,50
7311.27,96,48,45851,81920,366.43,400.00,1410,51
7321.3,100,48,45851,81920,252.98,400.00,1410,46
7331.33,100,60,45851,81920,281.14,400.00,1410,45
7341.36,100,64,45851,81920,295.02,400.00,1410,45
7351.39,100,44,45851,81920,390.02,400.00,1335,52
7361.42,98,69,45851,81920,356.58,400.00,1410,50
7371.45,100,55,45851,81920,322.47,400.00,1410,50
7381.48,100,54,45851,81920,262.57,400.00,1410,44
7391.51,100,59,45851,81920,264.47,400.00,1410,43
7401.54,100,50,45851,81920,369.34,400.00,1365,49
7411.56,96,48,45851,81920,359.92,400.00,1410,50
7421.59,98,81,45851,81920,406.99,400.00,1395,50
7431.62,100,52,45851,81920,258.81,400.00,1410,45
7441.65,100,56,45851,81920,259.64,400.00,1410,43
7451.68,100,49,45851,81920,362.00,400.00,1410,49
7461.71,100,50,45851,81920,345.46,400.00,1410,49
7471.74,98,77,45851,81920,390.98,400.00,1410,49
7481.77,100,50,45851,81920,255.64,400.00,1410,45
7491.8,100,57,45851,81920,257.23,400.00,1410,43
7501.82,100,49,45851,81920,309.70,400.00,1395,47
7511.85,100,50,45851,81920,338.97,400.00,1410,49
7521.88,100,51,45851,81920,360.62,400.00,1410,50
7531.91,98,78,45851,81920,346.79,400.00,1410,49
7541.93,100,60,45851,81920,282.66,400.00,1410,45
7551.96,100,64,45851,81920,284.25,400.00,1410,45
7561.99,100,44,45851,81920,376.33,400.00,1410,52
7572.02,96,47,45851,81920,376.18,400.00,1410,51
7582.05,100,51,45851,81920,361.69,400.00,1410,50
7592.08,100,54,45851,81920,263.03,400.00,1410,45
7602.1,100,61,45851,81920,278.16,400.00,1410,45
7612.13,100,48,45851,81920,468.66,400.00,1335,51
7622.17,100,50,45851,81920,248.33,400.00,1410,50
7632.19,100,50,45851,81920,323.07,400.00,1410,51
7642.22,56,37,45851,81920,260.09,400.00,1410,47
7652.25,100,59,45851,81920,275.17,400.00,1410,45
7662.28,100,62,45851,81920,90.01,400.00,1410,42
7672.31,100,49,45851,81920,403.06,400.00,1395,53
7682.34,100,50,45851,81920,360.12,400.00,1410,51
7692.37,97,78,45851,81920,284.18,400.00,1395,50
7702.4,100,56,45851,81920,264.47,400.00,1410,45
7712.43,100,63,45851,81920,288.34,400.00,1410,45
7722.48,100,44,45851,81920,393.32,400.00,1395,52
7732.51,100,50,45851,81920,274.10,400.00,1410,50
7742.53,96,47,45851,81920,356.48,400.00,1410,53
7752.57,66,35,45851,81920,264.85,400.00,1410,45
7762.6,100,59,45851,81920,275.92,400.00,1410,45
7772.62,100,49,45851,81920,354.70,400.00,1410,50
7782.65,98,78,45851,81920,408.05,400.00,1395,50
7792.68,100,51,45851,81920,314.00,400.00,1410,50
7802.71,100,51,45851,81920,131.23,400.00,1410,48
7812.75,100,57,45851,81920,268.36,400.00,1410,45
7822.78,100,60,45851,81920,272.19,400.00,1410,44
7832.81,100,49,45851,81920,402.89,400.00,1365,54
7842.84,100,51,45851,81920,311.12,400.00,1410,50
7852.87,96,47,45851,81920,402.59,400.00,1395,52
7862.91,100,56,45851,81920,269.21,400.00,1410,45
7872.94,100,52,45851,81920,217.94,400.00,1410,42
7882.96,100,45,45851,81920,388.05,400.00,1410,53
7892.99,100,51,45851,81920,342.75,400.00,1410,50
7903.03,100,49,45851,81920,369.14,400.00,1410,52
7913.06,100,56,45851,81920,269.30,400.00,1410,45
7923.08,100,61,45851,81920,274.72,400.00,1410,45
7933.11,100,49,45851,81920,338.48,400.00,1410,50
7943.14,98,78,45851,81920,312.16,400.00,1410,50
7953.17,100,51,45851,81920,343.04,400.00,1410,51
7963.2,100,53,45851,81920,262.36,400.00,1410,46
7973.23,100,61,45851,81920,278.52,400.00,1410,45
7983.25,100,53,45851,81920,355.17,400.00,1410,48
7993.28,98,80,45851,81920,307.18,400.00,1410,50
8003.31,100,52,45851,81920,356.06,400.00,1410,51
8013.34,100,51,45851,81920,319.37,400.00,1410,51
8023.37,100,57,45851,81920,266.05,400.00,1410,45
8033.4,100,63,45851,81920,287.28,400.00,1410,45
8043.43,100,49,45851,81920,331.64,400.00,1395,52
8053.45,100,50,45851,81920,312.08,400.00,1410,50
8063.48,96,48,45851,81920,323.88,400.00,1410,50
8073.51,100,54,45851,81920,267.42,400.00,1410,45
8083.54,100,57,45851,81920,268.46,400.00,1410,43
8093.57,100,61,45851,81920,367.42,400.00,1410,50
8103.6,100,63,45851,81920,307.82,400.00,1410,49
8113.63,98,78,45851,81920,343.04,400.00,1395,49
8123.65,100,51,45851,81920,254.28,400.00,1410,43
8133.68,100,59,45851,81920,273.89,400.00,1410,43
8143.71,100,55,45851,81920,327.49,400.00,1410,45
8153.74,83,41,45851,81920,232.74,400.00,1410,46
8163.77,98,73,45851,81920,315.30,400.00,1410,48
8173.8,100,50,45851,81920,371.95,400.00,1410,50
8183.83,100,58,45851,81920,272.86,400.00,1410,43
8193.86,100,61,45851,81920,266.36,400.00,1410,43
8203.89,100,49,45851,81920,386.79,400.00,1335,52
8213.92,100,53,45851,81920,353.11,400.00,1410,49
8223.95,100,50,45851,81920,356.58,400.00,1410,49
8233.97,100,55,45851,81920,257.97,400.00,1410,43
8244.0,100,61,45851,81920,275.43,400.00,1410,43
8254.03,100,61,45851,81920,329.61,400.00,1395,48
8264.06,100,51,45851,81920,347.89,400.00,1410,48
8274.09,100,49,45851,81920,374.70,400.00,1410,50
8284.12,100,51,45851,81920,258.30,400.00,1410,44
8294.15,100,56,45851,81920,254.28,400.00,1410,42
8304.18,100,63,45851,81920,374.74,400.00,1380,49
8314.21,98,80,45851,81920,359.80,400.00,1410,49
8324.24,100,50,45851,81920,333.37,400.00,1410,48
8334.26,100,49,45851,81920,249.92,400.00,1410,45
8344.3,100,56,45851,81920,257.98,400.00,1410,42
8354.33,7,5,45851,81920,87.95,400.00,1410,37
8364.35,100,44,45851,81920,333.37,400.00,1395,50
8374.38,100,57,45851,81920,316.21,400.00,1410,48
8384.41,100,50,45851,81920,323.42,400.00,1410,49
8394.44,100,56,45851,81920,269.52,400.00,1410,43
8404.47,100,63,45851,81920,285.60,400.00,1410,43
8414.5,100,51,45851,81920,339.30,400.00,1410,49
8424.53,98,78,45851,81920,305.46,400.00,1410,48
8434.56,100,50,45851,81920,342.93,400.00,1410,49
8444.59,100,52,45851,81920,257.16,400.00,1410,44
8454.62,100,64,45851,81920,291.63,400.00,1410,44
8464.65,100,55,45851,81920,362.53,400.00,1410,46
8474.68,70,34,45851,81920,90.33,400.00,1410,47
8484.7,96,48,45851,81920,359.28,400.00,1410,50
8494.73,98,67,45851,81920,325.99,400.00,1410,49
8504.76,100,57,45851,81920,272.30,400.00,1410,44
8514.79,100,62,45851,81920,283.80,400.00,1410,44
8524.82,100,36,45851,81920,369.72,400.00,1410,51
8534.85,95,48,45851,81920,369.63,400.00,1380,50
8544.88,100,59,45851,81920,345.98,400.00,1410,51
8554.9,100,55,45851,81920,270.41,400.00,1410,45
8564.93,100,64,45851,81920,290.52,400.00,1410,45
8574.96,100,55,45851,81920,331.06,400.00,1410,49
8584.99,100,49,45851,81920,360.65,400.00,1410,50
8595.02,100,51,45851,81920,361.60,400.00,1410,51
8605.05,60,36,45851,81920,253.45,400.00,1410,47
8615.08,50,29,45851,81920,274.40,400.00,1410,44
8625.11,100,63,45851,81920,280.25,400.00,1410,45
8635.13,100,39,45851,81920,387.61,400.00,1410,53
8645.16,98,80,45851,81920,322.10,400.00,1410,50
8655.19,100,59,45851,81920,347.47,400.00,1410,51
8665.22,100,58,45851,81920,265.62,400.00,1410,46
8675.25,100,62,45851,81920,285.24,400.00,1410,46
8685.28,100,50,45851,81920,365.44,400.00,1410,51
8695.31,100,71,45851,81920,353.77,400.00,1410,52
8705.34,100,50,45851,81920,356.64,400.00,1410,52
8715.37,100,52,45851,81920,263.63,400.00,1410,47
8725.4,100,56,45851,81920,263.95,400.00,1410,45
8735.43,100,55,45851,81920,354.99,400.00,1410,51
8745.46,100,51,45851,81920,339.70,400.00,1410,51
8755.48,100,50,45851,81920,342.78,400.00,1410,52
8765.51,77,41,45851,81920,256.10,400.00,1410,48
8775.54,100,59,45851,81920,275.99,400.00,1410,47
8785.57,100,62,45851,81920,269.52,400.00,1410,46
8795.59,100,45,45851,81920,385.44,400.00,1395,54
8805.62,100,70,45851,81920,368.08,400.00,1410,54
8815.65,100,51,45851,81920,343.31,400.00,1410,53
8825.68,100,56,45851,81920,269.21,400.00,1410,47
8835.71,100,59,45851,81920,273.05,400.00,1410,47
8845.74,99,44,45851,81920,463.03,400.00,1395,53
8855.82,100,50,45851,81920,325.31,400.00,1410,53
8865.85,100,49,45851,81920,308.17,400.00,1410,52
8875.87,100,55,45851,81920,268.24,400.00,1410,47
8885.9,100,60,45851,81920,275.67,400.00,1410,47
8895.93,100,55,45851,81920,367.74,400.00,1410,52
8905.96,100,50,45851,81920,317.77,400.00,1410,52
8915.99,100,50,45851,81920,256.17,400.00,1410,52
8926.02,81,45,45851,81920,256.93,400.00,1410,48
8936.05,100,60,45851,81920,282.90,400.00,1410,46
8946.08,100,65,45851,81920,293.46,400.00,1410,46
8956.1,100,45,45851,81920,469.76,400.00,1335,55
8966.13,100,49,45851,81920,354.88,400.00,1410,51
8976.16,100,50,45851,81920,346.52,400.00,1410,51
8986.19,100,55,45851,81920,270.63,400.00,1410,46
8996.21,100,60,45851,81920,276.60,400.00,1410,43
9006.24,100,49,45851,81920,363.43,400.00,1410,50
9016.27,100,51,45851,81920,341.55,400.00,1410,50
9026.3,100,51,45851,81920,334.44,400.00,1410,50
9036.33,100,51,45851,81920,258.88,400.00,1410,45
9046.36,100,60,45851,81920,284.38,400.00,1410,45
9056.39,53,26,45851,81920,314.78,400.00,1410,46
9066.42,100,41,45851,81920,395.06,400.00,1395,52
9076.45,100,50,45851,81920,352.99,400.00,1410,50
9086.48,96,52,45851,81920,374.31,400.00,1410,51
9096.51,100,54,45851,81920,246.98,400.00,1410,44
9106.54,100,56,45851,81920,243.70,400.00,1410,42
9116.57,100,45,45851,81920,337.00,400.00,1395,51
9126.6,98,68,45851,81920,347.76,400.00,1410,49
9136.63,100,51,45851,81920,292.11,400.00,1410,49
9146.66,100,57,45851,81920,272.65,400.00,1410,45
9156.68,100,65,45851,81920,300.46,400.00,1410,45
9166.71,100,61,45851,81920,372.95,400.00,1410,50
9176.74,100,50,45851,81920,303.93,400.00,1410,49
9186.77,100,53,45851,81920,356.34,400.00,1410,50
9196.81,100,52,45851,81920,261.54,400.00,1410,45
9206.84,100,60,45851,81920,275.99,400.00,1410,44
9216.87,100,54,45851,81920,343.70,400.00,1410,48
9226.89,100,53,45851,81920,356.77,400.00,1365,47
9236.98,98,80,45851,81920,352.06,400.00,1410,50
9247.01,100,50,45851,81920,348.58,400.00,1410,50
9257.04,100,57,45851,81920,271.48,400.00,1410,44
9267.07,100,56,45851,81920,246.16,400.00,1410,42
9277.1,100,36,45851,81920,491.17,400.00,1395,51
9287.13,100,66,45851,81920,344.14,400.00,1410,49
9297.16,100,50,45851,81920,330.39,400.00,1410,49
9307.19,100,55,45851,81920,270.15,400.00,1410,44
9317.22,100,64,45851,81920,295.21,400.00,1410,45
9327.25,100,55,45851,81920,305.11,400.00,1395,49
9337.28,100,50,45851,81920,368.67,400.00,1410,50
9347.31,100,50,45851,81920,353.11,400.00,1410,50
9357.34,100,51,45851,81920,257.98,400.00,1410,45
9367.37,100,55,45851,81920,243.50,400.00,1410,42
9377.4,100,50,45851,81920,335.40,400.00,1410,48
9387.43,98,78,45851,81920,341.85,400.00,1410,49
9397.46,100,50,45851,81920,299.11,400.00,1410,48
9407.48,100,50,45851,81920,321.25,400.00,1410,49
9417.51,100,58,45851,81920,265.53,400.00,1410,43
9427.54,100,60,45851,81920,272.43,400.00,1410,43
9437.57,100,47,45851,81920,395.20,400.00,1365,51
9447.6,100,50,45851,81920,306.52,400.00,1410,48
9457.63,100,50,45851,81920,386.02,400.00,1335,51
9467.66,100,55,45851,81920,260.69,400.00,1410,43
9477.69,100,60,45851,81920,275.78,400.00,1410,43
9487.72,100,49,45851,81920,327.88,400.00,1395,48
9497.75,98,79,45851,81920,337.03,400.00,1410,49
9507.78,98,67,45851,81920,350.83,400.00,1410,48
9517.8,100,50,45851,81920,257.76,400.00,1410,45
9527.83,100,62,45851,81920,287.22,400.00,1410,44
9537.86,100,68,45851,81920,300.46,400.00,1410,45
9547.89,100,37,45851,81920,361.39,400.00,1410,52
9557.91,100,51,45851,81920,350.01,400.00,1410,50
9567.94,100,50,45851,81920,321.32,400.00,1410,50
9577.97,100,57,45851,81920,269.38,400.00,1410,44
9588.0,100,66,45851,81920,301.81,400.00,1410,45
9598.02,100,57,45851,81920,362.50,400.00,1410,49
9608.05,98,66,45851,81920,348.29,400.00,1395,49
9618.08,100,62,45851,81920,323.51,400.00,1410,50
9628.1,100,51,45851,81920,258.36,400.00,1410,45
9638.13,100,61,45851,81920,284.05,400.00,1410,45
9648.15,86,57,45851,81920,291.87,400.00,1410,42
9658.18,100,37,45851,81920,308.88,400.00,1410,52
9668.21,100,50,45851,81920,341.32,400.00,1410,50
9678.24,100,51,45851,81920,366.39,400.00,1410,51
9688.27,100,55,45851,81920,262.59,400.00,1410,44
9698.29,100,61,45851,81920,271.16,400.00,1410,44
9708.32,100,45,45851,81920,373.19,400.00,1410,52
9718.35,98,72,45851,81920,387.45,400.00,1410,50
9728.38,100,51,45851,81920,359.19,400.00,1410,50
9738.41,100,53,45851,81920,259.64,400.00,1410,45
9748.44,100,62,45851,81920,281.02,400.00,1410,45
9758.47,100,61,45851,81920,321.85,400.00,1395,50
9768.5,100,50,45851,81920,308.33,400.00,1410,50
9778.53,100,50,45851,81920,321.25,400.00,1410,51
9788.56,100,49,45851,81920,253.99,400.00,1410,47
9798.59,100,61,45851,81920,286.89,400.00,1410,46
9808.62,100,65,45851,81920,293.13,400.00,1410,46
9818.65,100,46,45851,81920,396.08,400.00,1365,52
9828.68,100,51,45851,81920,333.51,400.00,1410,50
9838.71,100,50,45851,81920,366.07,400.00,1410,52
9848.74,100,55,45851,81920,267.71,400.00,1410,46
9858.77,100,59,45851,81920,260.48,400.00,1410,44
9868.8,100,53,45851,81920,345.88,400.00,1410,51
9878.83,100,51,45851,81920,326.75,400.00,1410,51
9888.86,100,50,45851,81920,307.53,400.00,1410,50
9898.89,100,52,45851,81920,257.00,400.00,1410,45
9908.91,100,57,45851,81920,264.23,400.00,1410,44
9918.94,100,61,45851,81920,374.54,400.00,1410,50
